10000;0.19843435287475586
20000;0.20313429832458496
30000;0.20390605926513672
40000;0.210479736328125
50000;0.20354509353637695
60000;0.19202017784118652
70000;0.21219253540039062
80000;0.2027568817138672
90000;0.2231616973876953
100000;0.19379425048828125
110000;0.20916247367858887
120000;0.1995530128479004
130000;0.20073366165161133
140000;0.2024848461151123
150000;0.20293235778808594
160000;0.2027292251586914
170000;0.2162952423095703
180000;0.2438979148864746
190000;0.23844194412231445
200000;0.2984604835510254
210000;0.27089428901672363
220000;0.2186882495880127
230000;0.23505020141601562
240000;0.23235750198364258
250000;0.3258016109466553
260000;0.22916197776794434
270000;0.2347397804260254
280000;0.23633599281311035
290000;0.22463607788085938
300000;0.2594282627105713
310000;0.26570940017700195
320000;0.24385857582092285
330000;0.264434814453125
340000;0.2592813968658447
350000;0.2268846035003662
360000;0.24135851860046387
370000;0.23473358154296875
380000;0.26633119583129883
390000;0.21765613555908203
400000;0.28606128692626953
410000;0.2871220111846924
420000;0.2539811134338379
430000;0.25574278831481934
440000;0.24836063385009766
450000;0.25688862800598145
460000;0.28609776496887207
470000;0.245621919631958
480000;0.2725536823272705
490000;0.2532949447631836
500000;0.2726571559906006
510000;0.2617833614349365
520000;0.2824432849884033
530000;0.4436757564544678
540000;0.3651847839355469
550000;0.29918885231018066
560000;0.28778648376464844
570000;0.3050565719604492
580000;0.32352256774902344
590000;0.29683446884155273
600000;0.35787224769592285
610000;0.2850205898284912
620000;0.2963368892669678
630000;0.32118916511535645
640000;0.3391532897949219
650000;0.32044291496276855
660000;0.2952396869659424
670000;0.3554415702819824
680000;0.41059207916259766
690000;0.40621519088745117
700000;0.2974846363067627
